0.015741,0.045257,0.086578,0.019677,0,0,0,0.005903,0.031483,0.011806,0.078707,0.05116,0,0.005903,0.029515,0.122,0,0,0,0,0,0.021644,0.035418,0.02558,0,0,0,0,0,0,0,0,0.10429,0.11413,0.16135,0.031483,0,0,0,0.027548,0.24006,0.1279,0.031483,0.013774,0.015741,0.043289,0.060998,0.23415,0.035418,0.011806,0.064933,0.16135,0.094449,0.14561,0.082643,0.053127,0.0019677,0,0.078707,0.094449,0.0019677,0,0.0019677,0.0019677,0.23809,0.047224,0.094449,0.045257,0,0.0039354,0.011806,0.24006,0.24006,0.12003,0.24006,0.082643,0.011806,0.0098384,0.027548,0.18299,0.019677,0.023612,0.21054,0.24006,0.11413,0.057063,0.086578,0.066901,0,0,0.072804,0.12593,0.029515,0.023612,0.005903,0,0.037386,0.0019677,0.0039354,0.0078707,0.011806,0.055095,0.098384,0.24006,0.057063,0.035418,0.05116,0.031483,0.015741,0.072804,0.16135,0.24006,0.015741,0.0078707,0.013774,0.0019677,0,0.013774,0.16725,0.19283,0,0,0,0,0,0.005903,0.0039354,0
0.027528,0.01573,0.045225,0.03736,0.0078652,0.0019663,0,0.011798,0.17697,0.23596,0.080619,0.0078652,0,0,0.0058989,0.041292,0.082585,0.16517,0.031461,0.072753,0.064888,0.10618,0.027528,0.017697,0.0019663,0.0019663,0.013764,0.175,0.1809,0.05309,0.019663,0.011798,0.029495,0.021629,0.058989,0.18877,0.041292,0,0,0,0.23596,0.14157,0.088484,0.041292,0.0019663,0,0,0.062922,0.16517,0.10028,0.088484,0.23596,0.045225,0,0,0.041292,0.092416,0.0058989,0.033427,0.16124,0.035394,0.0058989,0.019663,0.23596,0.049158,0.019663,0.033427,0.15337,0.055057,0,0,0.011798,0.23596,0.078652,0.013764,0.021629,0.0098315,0.011798,0.013764,0.12584,0.12978,0.01573,0.0098315,0.11011,0.076686,0.076686,0.072753,0.15337,0.21236,0.033427,0.0098315,0.0078652,0.0039326,0.0019663,0.0078652,0.23596,0.055057,0.0098315,0.011798,0.033427,0.023596,0,0,0.029495,0.23596,0.0019663,0,0,0,0.0098315,0.019663,0.22809,0.049158,0.0039326,0.011798,0.023596,0.05309,0.10815,0.09045,0.082585,0.051124,0.051124,0.10618,0.045225,0.0098315,0.0039326,0.0058989,0.021629
0.013768,0.021636,0.037371,0.05704,0.0059007,0,0.019669,0.039338,0.03147,0.0019669,0.037371,0.041305,0,0.0019669,0.03147,0.14162,0.0059007,0,0,0,0.0039338,0.027536,0.027536,0.045239,0,0,0,0,0,0.0019669,0,0,0.049172,0.11998,0.10818,0.021636,0.0019669,0,0.02557,0.053106,0.19866,0.08851,0.0098345,0,0.011801,0.02557,0.10818,0.23996,0.023603,0.0019669,0,0,0.19079,0.20456,0.10031,0.084576,0.019669,0.0019669,0.0019669,0,0.019669,0.017702,0.0039338,0.051139,0.082609,0.094411,0.092444,0.0039338,0,0,0.076709,0.23996,0.23996,0.12981,0.098345,0.013768,0.029503,0.0059007,0.027536,0.23996,0.068841,0.027536,0.11408,0.11408,0.23996,0.053106,0.0059007,0.021636,0.039338,0.033437,0.23013,0.12981,0.037371,0.0078676,0,0.03147,0.090477,0.0078676,0.074742,0.072775,0.011801,0.0039338,0.03147,0.21046,0.029503,0.03147,0.23996,0.15932,0.0019669,0,0.055073,0.10621,0.0098345,0.029503,0.23996,0.16522,0.047205,0.017702,0.11408,0.090477,0,0,0.12981,0.12785,0.029503,0.059007,0.068841,0.0059007
0.011791,0.029478,0.0078608,0,0,0.009826,0.22993,0.062886,0.047165,0.058956,0.11398,0.025548,0.0039304,0.035374,0.21814,0.18276,0.0058956,0,0.13756,0.076643,0.013756,0.09433,0.22993,0.056991,0.017687,0.0078608,0.058956,0.076643,0.015722,0.011791,0.20438,0.092364,0.0058956,0.0019652,0.0019652,0.047165,0.031443,0.033408,0.19259,0.041269,0.22993,0.017687,0.0058956,0.031443,0.037339,0.029478,0.11005,0.14346,0.076643,0.0058956,0.027513,0.21224,0.22993,0.082538,0.16704,0.041269,0,0,0.16704,0.22993,0.086469,0.055026,0.055026,0.0058956,0.013756,0.0078608,0.0058956,0.033408,0.0039304,0,0,0,0.22796,0.15329,0.088434,0.056991,0.009826,0,0,0.0078608,0.031443,0.039304,0.14739,0.22993,0.22993,0.056991,0.0019652,0.0019652,0,0,0.041269,0.070747,0.092364,0.19455,0.090399,0.0039304,0,0,0,0,0,0,0,0,0.0058956,0.025548,0.033408,0.055026,0.0019652,0,0,0,0,0.0039304,0.068782,0.15132,0.009826,0.0039304,0.037339,0.019652,0.0019652,0.0019652,0.039304,0.035374,0.011791,0.009826,0.023582,0.041269
0,0,0,0,0,0,0,0,0.0039314,0,0,0,0,0,0,0,0.01376,0.0019657,0,0,0.0098285,0,0,0,0,0,0,0,0.0078628,0,0,0,0,0,0,0.045211,0.24768,0.019657,0.0078628,0.0019657,0.20836,0.035382,0,0,0.045211,0.072731,0.017691,0.0078628,0.26733,0.096319,0.0019657,0.015726,0.17495,0.0039314,0,0.0039314,0.0019657,0,0,0.011794,0.17102,0.0039314,0,0,0.066834,0.023588,0.0058971,0.11794,0.26733,0.047177,0.015726,0.017691,0.24964,0.017691,0,0.0019657,0.017691,0.2005,0.082559,0.072731,0.26733,0.029485,0,0.02752,0.22409,0.033417,0.015726,0.062902,0.0078628,0,0,0.051108,0.26733,0.019657,0,0,0.053074,0.0078628,0.0039314,0.0098285,0.2064,0.26733,0.02752,0.025554,0.17102,0.019657,0.043245,0.02752,0.021623,0.043245,0.019657,0.055039,0.26733,0.0039314,0.0019657,0.0039314,0.15136,0.060936,0.0019657,0.047177,0.0098285,0,0,0.0039314,0.24178,0.12384,0,0
0.045275,0.011811,0.011811,0.11023,0.1437,0,0.0019685,0,0.076771,0.015748,0.03937,0.19094,0.021653,0.003937,0.013779,0.066928,0.24015,0.05118,0.015748,0.021653,0.0019685,0,0,0.21063,0.070865,0.021653,0.017716,0.2185,0.14764,0,0,0.029527,0.055117,0.02559,0.0078739,0.13779,0.19882,0.0019685,0.0078739,0.011811,0.09055,0.088581,0.021653,0.078739,0.094487,0.013779,0.031496,0.02559,0.24015,0.24015,0.015748,0.037401,0.02559,0.0098424,0.003937,0.043306,0.070865,0.019685,0.0059054,0.18701,0.19882,0.068897,0.023622,0.041338,0.029527,0.070865,0.017716,0.11811,0.24015,0,0,0.0059054,0.12008,0.080708,0.02559,0.043306,0.082676,0.0078739,0.003937,0.10039,0.24015,0.029527,0,0.003937,0.013779,0.019685,0.019685,0.24015,0.11811,0.0059054,0,0.0098424,0.06496,0.24015,0.14173,0.072834,0.011811,0.0059054,0,0.013779,0.094487,0,0,0.0019685,0.094487,0.013779,0.003937,0,0,0,0,0.061023,0.20669,0.003937,0,0,0,0,0,0.1122,0.094487,0.011811,0,0.0078739,0.082676,0.031496,0.0059054,0.0078739
0.031496,0.0019685,0.011811,0.011811,0.072834,0.18307,0.027559,0.03937,0.10433,0.09055,0.053149,0.023622,0.13779,0.13976,0,0.0019685,0.16929,0.10827,0.0019685,0,0.035433,0.080708,0.029527,0.011811,0.019685,0,0,0,0.17716,0.17126,0.027559,0.029527,0.0019685,0,0,0.029527,0.21063,0.13779,0.021653,0.023622,0.068897,0.049212,0,0.0078739,0.24606,0.20866,0,0.0059055,0.24606,0.13386,0.0019685,0,0.051181,0.062992,0.017716,0.062992,0.047244,0.003937,0.003937,0,0.06496,0.20079,0.18504,0.068897,0,0,0,0.033464,0.049212,0.0098424,0,0,0.047244,0.0078739,0,0.011811,0.24606,0.17323,0.003937,0.019685,0.24606,0.12992,0.070865,0.017716,0.076771,0.043307,0.0078739,0.1063,0.035433,0.053149,0.24606,0.021653,0.0019685,0.017716,0.055118,0.021653,0,0,0,0,0.0019685,0,0,0,0.0078739,0.011811,0.003937,0.059055,0.23228,0.011811,0,0,0.22638,0.17126,0.035433,0.053149,0.10039,0.0019685,0.003937,0.023622,0.045275,0.021653,0.070865,0.0078739,0,0.035433,0.045275,0.033464
0.12604,0.059081,0.0098468,0.0078774,0.0078774,0,0.0039387,0.066958,0.013785,0.021663,0.011816,0.09256,0.23238,0.025602,0.0019694,0.0098468,0.23238,0,0,0.017724,0.10438,0.011816,0.0019694,0.12407,0.1989,0,0,0,0,0,0.0039387,0.10241,0.10438,0.22451,0.015755,0.013785,0.0098468,0,0.0019694,0.013785,0.033479,0.017724,0.0098468,0.14179,0.23238,0.057111,0.015755,0.0078774,0.23238,0.041356,0.0019694,0.02954,0.072866,0.015755,0.013785,0.063019,0.23238,0.082713,0.019694,0.017724,0,0,0,0.035448,0.23238,0.17133,0.0039387,0.0039387,0.0059081,0.0059081,0.0039387,0.023632,0.13982,0.03151,0,0.013785,0.074835,0.21072,0.19694,0.037418,0.15164,0.03151,0.0019694,0.0019694,0.025602,0.193,0.20481,0.072866,0.12604,0.074835,0.025602,0.080743,0.045295,0.0039387,0.0019694,0.025602,0.23238,0.0059081,0,0,0.0019694,0.0019694,0,0.074835,0.18709,0.10044,0,0,0.0019694,0.021663,0.023632,0.015755,0.03151,0.041356,0.0059081,0.0059081,0.14967,0.15755,0.035448,0.0039387,0.0098468,0.033479,0.057111,0.086651,0.074835,0.015755,0,0.0019694
0,0.017693,0.1671,0.090432,0.013761,0.025557,0.0019659,0,0,0,0.080603,0.20052,0.033421,0.05308,0.057012,0,0.033421,0.011796,0.058978,0.058978,0.051114,0.035387,0.06291,0.072739,0.0078637,0,0,0.015727,0.013761,0.0098296,0.049148,0.14744,0,0.0039318,0.23394,0.11992,0,0,0,0.0019659,0.019659,0.017693,0.23394,0.23394,0.0098296,0.0019659,0.031455,0.013761,0.23394,0.094364,0.088467,0.064875,0.0019659,0,0.013761,0.094364,0.070773,0.011796,0.023591,0.1848,0.0098296,0,0.0078637,0.068807,0.0019659,0.0058978,0.15138,0.029489,0,0.0058978,0.23394,0.14351,0.013761,0.0039318,0.058978,0.041284,0.0058978,0.013761,0.23394,0.16907,0.19659,0.037353,0.066841,0.10616,0.013761,0.0058978,0.11402,0.12385,0.017693,0.013761,0.22608,0.22608,0.0019659,0,0,0,0,0,0.041284,0.058978,0.037353,0.027523,0.20642,0.057012,0,0.025557,0.047182,0.080603,0.033421,0.013761,0.058978,0.031455,0,0,0.025557,0.23394,0.10813,0.0098296,0.015727,0.0019659,0.0058978,0.0019659,0.12582,0.15334,0.021625,0.0039318,0.021625,0.037353
0.0039388,0.12998,0.043327,0.0019694,0.0078776,0.029541,0.011816,0,0.035449,0.22648,0.053174,0,0,0.0019694,0.017725,0.019694,0.037419,0.080746,0.017725,0.011816,0.019694,0.019694,0.055143,0.021663,0,0,0,0,0.0059082,0.023633,0.1221,0.017725,0.0019694,0.011816,0.0078776,0,0.0019694,0.12407,0.22648,0.06499,0.088623,0.16937,0.011816,0,0,0.17134,0.21663,0.021663,0.22648,0.12013,0,0,0,0.009847,0.06499,0.11029,0.055143,0,0,0,0.0039388,0.029541,0.22648,0.082715,0.0059082,0.0059082,0.0039388,0,0.011816,0.068929,0.1221,0.080746,0.023633,0.0078776,0.0019694,0,0.0019694,0.16937,0.22648,0.11423,0.22648,0.0059082,0,0,0,0.043327,0.22648,0.22648,0.11816,0.0039388,0.0078776,0.10832,0.025602,0.009847,0.035449,0.094531,0.0078776,0.070899,0.22648,0.009847,0.0019694,0.0078776,0.0059082,0.011816,0.023633,0.20876,0.22648,0.0019694,0,0.0059082,0.043327,0.051205,0.027572,0.19694,0.06696,0.009847,0.011816,0.0059082,0.070899,0.053174,0.011816,0.013786,0.009847,0.18709,0.09847,0.0019694,0.0019694,0.013786
